User_ID,Cust_Name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Books,Orders,Amount
115746,Deepak Choudhary,1293,Male,18-25,56,Single,Maharashtra,East,Other,The Guide,4,4147.26
115747,Priya Verma,4867,Other,36-45,53,Divorced,West Bengal,East,Teacher,Midnight’s Children,1,2024.92
115748,Deepak Choudhary,2318,Female,60+,45,Single,Maharashtra,East,Business,Gitanjali,1,7449.47
115749,Sanjay Mehta,2890,Female,60+,47,Single,Tamil Nadu,Central,Doctor,Midnight’s Children,7,2024.92
115750,Rahul Singh,4611,,60+,39,Single,Tamil Nadu,,Artist,A Suitable Boy,6,2590.53
115751,Rahul Singh,3325,Female,18-25,31,Married,Tamil Nadu,North,Other,Malgudi Days,3,7435
115752,Anjali Nair,4141,Male,46-60,34,Divorced,UP,North,Engineer,Train to Pakistan,9,6049.98
115753,Anjali Nair,,Male,18-25,24,Married,Maharashtra,West,Engineer,Ramayana,6,8854.81
115754,Kavita Joshi,3148,Female,60+,,Single,Delhi,South,Business,Interpreter of Maladies,5,6889.31
115755,Arjun Reddy,2261,Female,36-45,43,Single,Tamil Nadu,East,Teacher,Midnight’s Children,9,2024.92
115756,Vikram Iyer,4478,,18-25,22,,Delhi,South,Teacher,Interpreter of Maladies,1,6889.31
115757,Vikram Iyer,4154,Male,60+,56,Single,Maharashtra,North,Doctor,Train to Pakistan,9,6049.98
115758,Priya Verma,2421,Female,36-45,58,Widowed,Tamil Nadu,South,Business,Ramayana,2,8854.81
115759,Vikram Iyer,3678,Male,36-45,54,Single,Karnataka,East,Doctor,Midnight’s Children,9,2024.92
115760,Priya Verma,2220,Other,46-60,,Married,Karnataka,North,Doctor,The White Tiger,4,255.08
115761,Kavita Joshi,4594,Female,60+,52,Single,UP,West,Business,Train to Pakistan,7,6049.98
115762,Amit Sharma,3943,Female,18-25,49,Divorced,Karnataka,Central,Teacher,The White Tiger,5,255.08
115763,Arjun Reddy,3452,,,67,Single,Maharashtra,South,Other,Interpreter of Maladies,3,6889.31
,Deepak Choudhary,4625,Male,26-35,60,Married,Tamil Nadu,West,Doctor,Train to Pakistan,2,6049.98
115765,Priya Verma,2279,Other,36-45,42,,UP,West,Teacher,The Guide,2,4147.26
115766,Sanjay Mehta,4187,,60+,26,Widowed,Gujarat,West,Artist,Ramayana,9,8854.81
115767,Rahul Singh,3736,,18-25,64,Divorced,Maharashtra,Central,Other,The God of Small Things,2,2816.7
115768,Neha Gupta,1936,Female,46-60,66,Married,Karnataka,North,Other,A Suitable Boy,2,2590.53
115769,Kavita Joshi,3556,Male,46-60,44,Widowed,UP,South,Doctor,Interpreter of Maladies,9,6889.31
115770,Anjali Nair,2244,,,61,Married,Tamil Nadu,East,Engineer,Train to Pakistan,9,6049.98
115771,Anjali Nair,3479,Male,46-60,40,Single,West Bengal,Central,Engineer,Ramayana,3,8854.81
115772,Rahul Singh,4581,Male,26-35,56,Divorced,Maharashtra,South,Other,A Suitable Boy,9,2590.53
,Anjali Nair,4998,Other,36-45,,Widowed,West Bengal,West,,Midnight’s Children,4,2024.92
115774,Deepak Choudhary,1924,Other,26-35,57,Widowed,Delhi,Central,Engineer,The Guide,4,4147.26
115775,Anjali Nair,,Other,18-25,53,Widowed,West Bengal,East,Teacher,Midnight’s Children,3,2024.92
115776,Deepak Choudhary,4715,Male,26-35,52,Married,UP,South,Artist,Train to Pakistan,4,6049.98
115777,Neha Gupta,,Female,26-35,65,Married,UP,Central,Business,The Guide,7,4147.26
115778,Amit Sharma,4035,Male,18-25,66,Single,Delhi,,Other,Train to Pakistan,,6049.98
,Arjun Reddy,3541,Other,60+,60,Married,Karnataka,Central,Teacher,Malgudi Days,3,7435
115780,Amit Sharma,1851,Other,36-45,24,Widowed,Tamil Nadu,East,Business,Ramayana,8,8854.81
115781,Neha Gupta,3811,Female,60+,56,Married,West Bengal,East,Engineer,Gitanjali,7,7449.47
115782,Kavita Joshi,4137,Other,26-35,42,,Gujarat,Central,Teacher,The Guide,9,4147.26
115783,Arjun Reddy,4870,Male,18-25,44,Married,Maharashtra,,Other,A Suitable Boy,9,2590.53
115784,Neha Gupta,3942,Female,60+,57,Divorced,UP,West,Other,Gitanjali,1,7449.47
115785,Rahul Singh,2356,Other,18-25,56,Single,West Bengal,West,Doctor,A Suitable Boy,7,2590.53
115786,Neha Gupta,2935,Female,18-25,19,Divorced,,East,Other,Gitanjali,3,7449.47
115787,Anjali Nair,2298,Female,46-60,33,Divorced,UP,Central,Artist,The God of Small Things,9,2816.7
115788,Anjali Nair,1786,Male,18-25,56,Single,Delhi,East,Engineer,A Suitable Boy,2,2590.53
115789,Kavita Joshi,2793,Female,36-45,46,Single,West Bengal,West,Artist,A Suitable Boy,2,2590.53
115790,Anjali Nair,2210,Female,60+,22,Single,Karnataka,Central,Engineer,Malgudi Days,1,7435
115791,Anjali Nair,2114,Male,36-45,38,Single,UP,East,Business,Midnight’s Children,7,2024.92
115792,Anjali Nair,1219,Male,60+,37,Single,UP,Central,Doctor,Malgudi Days,,7435
115793,Deepak Choudhary,4434,Other,36-45,48,Widowed,UP,Central,Doctor,Train to Pakistan,5,6049.98
115794,Priya Verma,1960,Male,60+,37,Divorced,Delhi,North,Teacher,Malgudi Days,2,7435
115795,Neha Gupta,2888,Male,18-25,26,Divorced,Delhi,East,Artist,Malgudi Days,6,7435
115796,Vikram Iyer,4572,Female,26-35,49,Widowed,Maharashtra,East,Doctor,Interpreter of Maladies,4,6889.31
115797,Deepak Choudhary,3447,Female,36-45,39,,Delhi,,Teacher,Ramayana,4,8854.81
115798,Anjali Nair,2106,,18-25,,Married,Delhi,East,Engineer,Interpreter of Maladies,9,6889.31
115799,Sanjay Mehta,4005,Male,60+,24,Married,Delhi,North,Other,Train to Pakistan,7,6049.98
115800,Sanjay Mehta,3123,Male,46-60,34,Divorced,Delhi,South,Business,Malgudi Days,6,7435
115801,Deepak Choudhary,4144,Female,18-25,35,Single,Delhi,North,Other,Midnight’s Children,3,2024.92
115802,Kavita Joshi,2776,Female,36-45,47,Married,Maharashtra,North,Engineer,Ramayana,3,8854.81
115803,Sanjay Mehta,1122,Male,46-60,24,Single,UP,,Engineer,Interpreter of Maladies,7,6889.31
115804,Sanjay Mehta,3402,Male,60+,46,Married,Delhi,West,Business,Train to Pakistan,6,6049.98
115805,Amit Sharma,1012,Other,46-60,27,Widowed,Maharashtra,East,Other,Interpreter of Maladies,6,6889.31
115806,Vikram Iyer,2754,Male,18-25,51,Divorced,Gujarat,South,Business,Gitanjali,5,7449.47
115807,Sanjay Mehta,4981,Male,60+,,Single,Gujarat,Central,Business,The White Tiger,9,255.08
115808,Priya Verma,4071,Other,26-35,29,Divorced,West Bengal,West,Business,Gitanjali,1,7449.47
115809,Vikram Iyer,1809,Male,46-60,41,Divorced,Delhi,South,Teacher,Ramayana,4,8854.81
115810,Sanjay Mehta,2726,Other,46-60,32,Single,Maharashtra,Central,Doctor,Train to Pakistan,,6049.98
115811,Anjali Nair,1198,Male,46-60,52,Divorced,UP,Central,Teacher,Train to Pakistan,1,6049.98
115812,Deepak Choudhary,,Female,36-45,21,Divorced,West Bengal,South,Other,The Guide,1,4147.26
,Deepak Choudhary,2794,Female,60+,28,Married,Gujarat,West,Teacher,A Suitable Boy,7,2590.53
115814,Kavita Joshi,2839,Female,26-35,39,Married,Gujarat,North,Other,Gitanjali,7,7449.47
115815,Sanjay Mehta,2488,Other,60+,23,Divorced,Tamil Nadu,East,Doctor,The God of Small Things,9,2816.7
115816,Kavita Joshi,1366,Female,36-45,34,Widowed,Delhi,West,Business,Malgudi Days,7,7435
115817,Amit Sharma,1209,Male,36-45,38,Divorced,Delhi,East,Engineer,Interpreter of Maladies,5,6889.31
115818,Vikram Iyer,1896,Female,18-25,24,Divorced,Maharashtra,West,,Ramayana,9,8854.81
115819,Anjali Nair,3494,Other,46-60,21,Single,Karnataka,South,Doctor,Interpreter of Maladies,6,6889.31
115820,Priya Verma,3681,Other,46-60,28,Single,Gujarat,Central,Teacher,Midnight’s Children,3,2024.92
115821,Kavita Joshi,2271,Female,18-25,,,,Central,Doctor,The Guide,9,4147.26
,Priya Verma,4236,Female,60+,32,Married,UP,West,Business,Malgudi Days,2,7435
115823,Vikram Iyer,4721,Female,26-35,,Married,,South,,Interpreter of Maladies,2,6889.31
115824,Kavita Joshi,2950,Female,26-35,41,Married,West Bengal,East,Business,The God of Small Things,3,2816.7
115825,Vikram Iyer,2896,Male,46-60,32,Divorced,West Bengal,South,Other,Train to Pakistan,5,6049.98
115826,Amit Sharma,3409,Other,18-25,43,Widowed,Karnataka,North,Doctor,Midnight’s Children,3,2024.92
115827,Arjun Reddy,4207,Other,46-60,54,Divorced,Gujarat,,Teacher,Ramayana,5,8854.81
115828,Rahul Singh,2917,Male,46-60,64,Married,Tamil Nadu,North,Doctor,The Guide,1,4147.26
115829,Vikram Iyer,1157,Other,60+,64,Single,Tamil Nadu,Central,Artist,The Guide,3,4147.26
115830,Amit Sharma,1542,Male,18-25,67,Divorced,Delhi,West,Other,Ramayana,4,8854.81
115831,Kavita Joshi,4263,Other,26-35,69,Widowed,Karnataka,East,Business,The Guide,8,4147.26
115832,Anjali Nair,3455,Male,26-35,48,Divorced,West Bengal,West,,Malgudi Days,5,7435
115833,Priya Verma,4046,Other,18-25,42,Married,Tamil Nadu,East,Engineer,Interpreter of Maladies,4,6889.31
115834,Kavita Joshi,3107,Other,26-35,53,Single,Tamil Nadu,West,Engineer,Midnight’s Children,3,2024.92
115835,Rahul Singh,3432,Male,18-25,,Married,West Bengal,West,Doctor,Interpreter of Maladies,5,6889.31
115836,Kavita Joshi,3905,Other,36-45,21,Divorced,Delhi,South,Business,Malgudi Days,3,7435
115837,Priya Verma,3619,Female,60+,58,Divorced,Tamil Nadu,West,Doctor,Ramayana,9,8854.81
115838,Amit Sharma,1202,Other,18-25,20,Divorced,Tamil Nadu,West,Business,Interpreter of Maladies,1,6889.31
115839,Neha Gupta,2738,Other,36-45,20,Single,Delhi,Central,Other,The White Tiger,5,255.08
115840,Vikram Iyer,4819,Male,36-45,63,Single,Delhi,East,Artist,Interpreter of Maladies,3,6889.31
115841,Sanjay Mehta,1805,,18-25,28,Widowed,Karnataka,West,Other,Midnight’s Children,9,2024.92
115842,Priya Verma,4985,Female,60+,49,Single,Maharashtra,South,Artist,The Guide,6,4147.26
115843,Vikram Iyer,4125,Other,18-25,51,Widowed,Tamil Nadu,Central,Other,Train to Pakistan,4,6049.98
115844,Priya Verma,4080,Male,46-60,31,Widowed,Delhi,West,Business,The Guide,7,4147.26
115845,Neha Gupta,2307,Other,18-25,24,Widowed,Gujarat,East,Doctor,Malgudi Days,9,7435
,Amit Sharma,3276,Female,18-25,34,Widowed,Delhi,West,Other,The White Tiger,7,255.08
115847,Priya Verma,4309,Female,36-45,40,Divorced,West Bengal,,Business,The White Tiger,7,255.08
115848,Priya Verma,2603,Other,18-25,54,Divorced,Gujarat,South,Artist,The God of Small Things,3,2816.7
115849,Vikram Iyer,3245,Male,18-25,51,,Maharashtra,North,Artist,Interpreter of Maladies,8,6889.31
115850,Deepak Choudhary,4802,Female,26-35,58,Widowed,Gujarat,Central,Engineer,Train to Pakistan,6,6049.98
115851,Neha Gupta,4937,Male,46-60,64,Divorced,West Bengal,South,Other,Interpreter of Maladies,9,6889.31
115852,Arjun Reddy,3390,Other,18-25,26,Single,Delhi,East,Doctor,Ramayana,2,8854.81
115853,Vikram Iyer,3164,Female,36-45,,Widowed,Tamil Nadu,South,,Malgudi Days,,7435
115854,Anjali Nair,1669,Female,60+,61,Divorced,Maharashtra,East,Other,Ramayana,5,8854.81
115855,Kavita Joshi,3934,Female,26-35,26,Widowed,Gujarat,East,Artist,Interpreter of Maladies,3,6889.31
115856,Neha Gupta,1692,Other,60+,56,Widowed,Maharashtra,West,Business,The Guide,7,4147.26
115857,Deepak Choudhary,1655,Other,60+,39,Married,Delhi,East,Business,A Suitable Boy,,2590.53
115858,Rahul Singh,3283,Other,,40,Married,Gujarat,East,Doctor,Interpreter of Maladies,2,6889.31
115859,Arjun Reddy,3024,Male,36-45,23,Single,Tamil Nadu,South,Artist,A Suitable Boy,4,2590.53
115860,Rahul Singh,1686,Other,46-60,22,Divorced,Delhi,North,Doctor,Ramayana,9,8854.81
115861,Amit Sharma,4837,Male,36-45,38,Single,Maharashtra,North,Business,Midnight’s Children,1,2024.92
115862,Arjun Reddy,4494,Female,26-35,35,Married,Maharashtra,West,Other,Interpreter of Maladies,8,6889.31
115863,Vikram Iyer,4987,Male,46-60,18,Widowed,UP,South,Other,Gitanjali,4,7449.47
115864,Priya Verma,1997,,46-60,62,Single,Karnataka,South,Artist,Train to Pakistan,8,6049.98
115865,Priya Verma,1699,Other,46-60,60,Single,UP,South,Artist,The White Tiger,3,255.08
115866,Amit Sharma,1741,Female,60+,37,Married,Delhi,South,Doctor,The Guide,6,4147.26
115867,Priya Verma,2746,Female,18-25,33,Divorced,Karnataka,South,Artist,The God of Small Things,5,2816.7
115868,Rahul Singh,3303,Male,26-35,62,Widowed,Tamil Nadu,North,Teacher,The White Tiger,4,255.08
115869,Vikram Iyer,4007,Other,36-45,53,Married,West Bengal,East,Engineer,Train to Pakistan,3,6049.98
115870,Neha Gupta,4757,Male,60+,32,Widowed,Maharashtra,,Teacher,Interpreter of Maladies,5,6889.31
115871,Amit Sharma,2708,Male,36-45,38,Widowed,Maharashtra,Central,Engineer,The God of Small Things,9,2816.7
115872,Kavita Joshi,,Male,60+,67,Widowed,Karnataka,North,Engineer,The God of Small Things,6,2816.7
115873,Arjun Reddy,3906,Other,60+,50,Single,Gujarat,Central,Artist,Train to Pakistan,,6049.98
,Kavita Joshi,2359,Male,26-35,,Single,Maharashtra,West,Teacher,The White Tiger,3,255.08
115875,Rahul Singh,1713,Female,26-35,48,Married,Delhi,North,Doctor,Ramayana,,8854.81
115876,Arjun Reddy,3066,Male,46-60,68,Divorced,Delhi,East,Business,Train to Pakistan,7,6049.98
115877,Arjun Reddy,2149,Female,46-60,,Divorced,Maharashtra,Central,Other,Ramayana,4,8854.81
115878,Priya Verma,4128,Male,46-60,57,Single,Maharashtra,South,Artist,Gitanjali,3,7449.47
115879,Kavita Joshi,1794,Other,,51,Single,UP,West,Business,Gitanjali,4,7449.47
,Neha Gupta,2564,Female,60+,42,Married,UP,West,Teacher,A Suitable Boy,6,2590.53
115881,Deepak Choudhary,2677,Other,60+,64,Divorced,Karnataka,,,The White Tiger,6,255.08
115882,Anjali Nair,4936,Male,36-45,55,Married,Maharashtra,South,Doctor,A Suitable Boy,5,2590.53
115883,Priya Verma,1610,Other,36-45,52,Widowed,Tamil Nadu,Central,Other,Interpreter of Maladies,2,6889.31
,Deepak Choudhary,1852,Female,46-60,61,Divorced,,Central,Engineer,Interpreter of Maladies,2,6889.31
115885,Amit Sharma,2710,Female,46-60,62,Widowed,Gujarat,South,Doctor,A Suitable Boy,5,2590.53
115886,Vikram Iyer,4085,Male,18-25,30,Married,Karnataka,East,Business,Midnight’s Children,9,2024.92
115887,Neha Gupta,3847,Other,60+,23,Single,Tamil Nadu,South,Teacher,Gitanjali,2,7449.47
115888,Deepak Choudhary,4904,Other,36-45,33,Single,,East,Doctor,A Suitable Boy,4,2590.53
115889,Anjali Nair,3597,Female,36-45,19,Married,,North,Artist,The Guide,5,4147.26
115890,Deepak Choudhary,3094,Male,36-45,68,Married,West Bengal,East,Other,Interpreter of Maladies,1,6889.31
115891,Kavita Joshi,,Male,46-60,22,Single,UP,North,Engineer,Interpreter of Maladies,1,6889.31
115892,Amit Sharma,2240,Female,46-60,18,Widowed,UP,Central,Engineer,Gitanjali,9,7449.47
115893,Vikram Iyer,3842,Other,,48,Divorced,Gujarat,East,Business,Train to Pakistan,6,6049.98
115894,Priya Verma,4428,Male,18-25,18,Divorced,Gujarat,Central,Other,Train to Pakistan,3,6049.98
115895,Sanjay Mehta,3955,Female,60+,34,Widowed,Gujarat,South,Other,Interpreter of Maladies,3,6889.31
,Priya Verma,3180,Female,46-60,38,Married,Tamil Nadu,East,Other,The God of Small Things,3,2816.7
115897,Rahul Singh,2554,Female,60+,41,Single,Delhi,South,Business,A Suitable Boy,2,2590.53
115898,Kavita Joshi,3196,Other,60+,50,Married,Maharashtra,Central,Artist,The Guide,2,4147.26
115899,Anjali Nair,2773,Female,26-35,46,Widowed,Tamil Nadu,South,Other,Gitanjali,9,7449.47
115900,Neha Gupta,1788,Female,26-35,59,Single,Maharashtra,East,Artist,Midnight’s Children,3,2024.92
115901,Sanjay Mehta,1974,Other,18-25,42,Married,Tamil Nadu,South,Other,Malgudi Days,7,7435
115902,Kavita Joshi,4548,Male,36-45,,Married,Delhi,,Doctor,Gitanjali,1,7449.47
115903,Rahul Singh,1155,Female,36-45,52,Single,West Bengal,Central,Engineer,Interpreter of Maladies,3,6889.31
115904,Vikram Iyer,3063,Other,36-45,25,Single,Karnataka,Central,Business,Train to Pakistan,3,6049.98
115905,Kavita Joshi,4462,Female,18-25,34,Single,,West,Other,Ramayana,2,8854.81
115906,Amit Sharma,1676,Female,46-60,22,Divorced,Delhi,West,Engineer,The White Tiger,2,255.08
115907,Deepak Choudhary,1009,Female,60+,43,Widowed,West Bengal,North,Doctor,The White Tiger,8,255.08
115908,Neha Gupta,3630,Male,36-45,48,Married,Delhi,North,Artist,Gitanjali,6,7449.47
115909,Kavita Joshi,1147,Other,18-25,66,Single,Maharashtra,South,Artist,Ramayana,4,8854.81
115910,Anjali Nair,4242,Female,60+,24,Divorced,Gujarat,East,Doctor,The White Tiger,1,255.08
115911,Deepak Choudhary,1825,Male,,49,Single,Tamil Nadu,Central,Engineer,The White Tiger,3,255.08
115912,Priya Verma,,Male,26-35,23,Divorced,UP,West,Artist,Ramayana,3,8854.81
115913,Vikram Iyer,3375,Other,36-45,38,Divorced,,Central,,The Guide,1,4147.26
115914,Deepak Choudhary,3014,Female,26-35,39,Divorced,UP,East,Teacher,Train to Pakistan,8,6049.98
115915,Amit Sharma,4769,Female,26-35,26,Single,,,Teacher,Malgudi Days,9,7435
115916,Kavita Joshi,4056,Male,36-45,59,Divorced,West Bengal,West,Business,The Guide,9,4147.26
115917,Arjun Reddy,1280,Female,26-35,30,Widowed,,West,Doctor,Ramayana,1,8854.81
115918,Priya Verma,1637,Female,26-35,67,Widowed,Maharashtra,South,Business,Train to Pakistan,5,6049.98
115919,Sanjay Mehta,1668,Other,26-35,26,Widowed,Maharashtra,West,Doctor,The Guide,4,4147.26
115920,Deepak Choudhary,1783,Female,18-25,,Single,Tamil Nadu,West,Artist,The White Tiger,8,255.08
115921,Sanjay Mehta,2423,Male,18-25,20,Married,West Bengal,West,Teacher,The God of Small Things,7,2816.7
115922,Sanjay Mehta,4541,Female,36-45,44,Married,Tamil Nadu,West,Artist,Gitanjali,1,7449.47
115923,Amit Sharma,3637,Male,26-35,65,Married,Karnataka,West,Business,Gitanjali,9,7449.47
115924,Deepak Choudhary,4044,Male,36-45,51,Widowed,Karnataka,South,Doctor,Malgudi Days,5,7435
115925,Sanjay Mehta,,Other,18-25,19,Single,Maharashtra,Central,Teacher,The White Tiger,1,255.08
115926,Vikram Iyer,3936,Other,,,Single,Gujarat,,Artist,The Guide,,4147.26
115927,Deepak Choudhary,2405,Female,60+,,Divorced,West Bengal,Central,Teacher,Train to Pakistan,3,6049.98
115928,Sanjay Mehta,1099,Other,36-45,31,,Delhi,East,Doctor,The White Tiger,1,255.08
115929,Rahul Singh,4587,Other,36-45,28,Married,Delhi,West,Teacher,A Suitable Boy,3,2590.53
115930,Sanjay Mehta,4652,Female,18-25,29,Single,Tamil Nadu,,Artist,The God of Small Things,2,2816.7
115931,Arjun Reddy,4815,Female,46-60,41,Single,,,Engineer,Gitanjali,1,7449.47
115932,Kavita Joshi,2790,Male,46-60,42,Married,West Bengal,East,Doctor,Midnight’s Children,1,2024.92
115933,Sanjay Mehta,3094,Female,46-60,69,Single,Gujarat,North,Engineer,Ramayana,2,8854.81
115934,Deepak Choudhary,2376,Other,18-25,36,Single,Delhi,East,Artist,The Guide,8,4147.26
115935,Anjali Nair,4532,Other,18-25,42,Married,Delhi,East,Business,The White Tiger,8,255.08
115936,Rahul Singh,3171,Female,36-45,48,Single,,South,Artist,Malgudi Days,2,7435
115937,Vikram Iyer,1394,,60+,68,Married,West Bengal,West,Engineer,Malgudi Days,2,7435
115938,Vikram Iyer,3037,Male,,63,Single,Tamil Nadu,,Engineer,The White Tiger,,255.08
,Arjun Reddy,4381,Other,18-25,48,Married,Delhi,Central,Teacher,Train to Pakistan,2,6049.98
115940,Neha Gupta,2547,Male,46-60,48,Widowed,West Bengal,North,Doctor,The God of Small Things,1,2816.7
115941,Neha Gupta,3888,Male,18-25,58,,UP,Central,Doctor,Interpreter of Maladies,5,6889.31
115942,Anjali Nair,1125,Female,36-45,67,Widowed,Tamil Nadu,South,Business,Interpreter of Maladies,1,6889.31
115943,Amit Sharma,1931,Male,18-25,30,Single,Tamil Nadu,South,Artist,Train to Pakistan,8,6049.98
115944,Sanjay Mehta,4479,,18-25,45,Married,UP,Central,Doctor,Gitanjali,6,7449.47
115945,Sanjay Mehta,1414,Male,26-35,55,Married,Maharashtra,South,Other,Midnight’s Children,1,2024.92
115946,Amit Sharma,2715,Male,26-35,46,Married,Gujarat,South,Artist,Midnight’s Children,3,2024.92
115947,Sanjay Mehta,4396,Female,60+,62,Single,Tamil Nadu,West,Business,The White Tiger,9,255.08
115948,Amit Sharma,3842,Female,,67,Married,UP,North,Business,The God of Small Things,1,2816.7
115949,Vikram Iyer,2307,Other,36-45,37,,Karnataka,South,Teacher,Train to Pakistan,8,6049.98
,Anjali Nair,3870,,46-60,53,Widowed,Delhi,North,Other,Gitanjali,6,7449.47
115951,Vikram Iyer,4243,Other,26-35,59,Married,,South,Other,The White Tiger,7,255.08
115952,Priya Verma,3436,Other,26-35,24,Widowed,Gujarat,Central,Business,The Guide,5,4147.26
115953,Kavita Joshi,4071,Female,26-35,44,Widowed,,West,Doctor,The Guide,5,4147.26
115954,Deepak Choudhary,1616,Male,46-60,34,Single,Tamil Nadu,East,Business,The God of Small Things,9,2816.7
115955,Anjali Nair,3738,Other,46-60,54,Single,Tamil Nadu,South,Engineer,Malgudi Days,2,7435
,Anjali Nair,1977,Female,46-60,,Single,Tamil Nadu,Central,Other,The White Tiger,3,255.08
115957,Rahul Singh,2760,Female,46-60,21,Widowed,Gujarat,Central,Engineer,A Suitable Boy,1,2590.53
115958,Priya Verma,2602,Male,36-45,,Single,Gujarat,North,Artist,Ramayana,3,8854.81
115959,Deepak Choudhary,2193,Male,46-60,64,,West Bengal,South,Artist,Ramayana,7,8854.81
115960,Kavita Joshi,4528,Male,,65,Divorced,Delhi,East,Teacher,A Suitable Boy,1,2590.53
115961,Amit Sharma,4657,Other,18-25,36,Widowed,West Bengal,West,Teacher,Midnight’s Children,7,2024.92
115962,Vikram Iyer,3277,Male,36-45,32,Divorced,West Bengal,Central,,Midnight’s Children,4,2024.92
115963,Deepak Choudhary,3733,Female,18-25,57,Married,Maharashtra,East,Teacher,Ramayana,4,8854.81
